TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
389729,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2007,VOLKSWAGEN,PASSAT,GREY,1200 PARK ST,04092021,2000,"(41.759001844599695, -72.69908625018063)"
389605,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AW71671,2006,CHEVROLET,COBALT,YELLOW,967 ASYLUM AV,04072021,0207,"(41.770916132892665, -72.697277210001)"
389522,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AX49286,2018,MERCEDES,C300,WHITE,150 KENSINGTON ST,04042021,0426,"(41.79310577827305, -72.67522560359828)"
389393,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2015,JEEP,CHEROKEE L,GRAY,73 WARD ST,03312021,0931,"(41.7560684361023, -72.6859863548779)"
389412,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AU30392,2009,HONDA,CIVIC,BLUE,387 GARDEN ST,04012021,0012,"(41.77971565290358, -72.68513414215764)"
389878,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AY06032,2005,HONDA,CRV,BLUE,1630 MAIN ST,04132021,1829,"(41.77651624561845, -72.674475520632)"
389840,,,860-246-7616,CT,AY19549,2017,NISSAN,ROUGE,TAN,41 NILES ST,04132021,0401,"(41.768624707541896, -72.69629931080806)"
389361,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AS75935,2013,JEEP,WRANGLER,BLACK,BROAD ST & WHITE ST,03302021,1736,"(41.736366960439234, -72.6868508644201)"
389296,,,860-296-2826,,,1997,TOYOTA,AVALON,BLUE,272 GARDEN ST,03282021,2310,"(41.77540660797355, -72.68622941503479)"
389760,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2016,YAMAHA,FZ07,GREY,LEDYARD ST & WAWARME AV,04102021,1856,"(41.74983127340896, -72.66998783861239)"
389762,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,TX,02297S3,2009,TOYOTA,CAMRY,SILVER,ALBANY AV & GREEN ST,04102021,1922,"(41.776769552338244, -72.68198264891308)"
389499,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2017,TOYT,RAV4,BLK,211 GARDEN ST,04032021,1446,"(41.773692677548766, -72.68720151867407)"
389779,,,860-947-3062,CT,AM55891,2016,FORD,ESCAPE,GREY,300 ASYLUM ST,04112021,0025,"(41.76758525331148, -72.6785700106631)"
389757,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,MA,1DYP43,2020,NISSAN,KICKS,GREY,231 ASHLEY ST,04102021,1723,"(41.77559939580408, -72.69743928670869)"
389615,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,MA,3LV256,2000,JEEP,UTILITY,BLUE,50 ANNAWAN ST,04072021,1159,"(41.75023970734889, -72.67653610912083)"
389555,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2009,HONDA,ACCORD,RED,389 ZION ST,04052021,1236,"(41.751916959187255, -72.69382906405329)"
389766,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,BA97128,2008,BMW,328,TAN,300 ASYLUM ST,04102021,2024,"(41.76758525331148, -72.6785700106631)"
389417,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AW79880,2009,TOYT,CAMRY,GRY,CHURCH ST & TRUMBULL ST,04012021,1004,"(41.76882689141805, -72.67551495641806)"
389584,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AV87857,2002,ACURA,3.2,BLACK,376 LAUREL ST,04062021,1202,"(41.76641616450168, -72.69719686937867)"
389628,,,860-293-2442,CT,0AGBT2,2003,GMC,YUKON,GRAY,12 CHARLOTTE ST,04072021,1805,"(41.7936863655902, -72.67765699981395)"
389839,,,860-246-7616,CT,AK06853,2012,ACURA,TL,BLACK,69 GILLETT ST,04132021,0359,"(41.770208755650096, -72.70026127054794)"
389698,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AJ04174,2013,HONDA,CIVIC,GRY,PROSPECT AV & WEST BLVD,04092021,1008,"(41.76064598650454, -72.71540938181077)"
389516,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AK57073,2018,ACURA,TLX,BLACK,FAIRFIELD AV & WHITE ST,04032021,2331,"(41.73509707002169, -72.69280137319299)"
389247,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,BA36506,2003,MAZDA,6,BLUE,66 SHARON ST,03272021,0054,"(41.789575816181205, -72.70157135442672)"
389787,,,860-293-2442,CT,AY03812,2000,HONDA,CIVIC,GREEN,373 GARDEN ST,04112021,0439,"(41.77926041416429, -72.68529621022962)"
389877,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2007,VOLKS,JETTA,RED,150 WASHINGTON ST,04132021,1811,"(41.75820438651258, -72.68171329702778)"
389860,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2008,BUCIK,LUCERN,BROWN,34 ADAMS ST,04132021,1308,"(41.78143955010453, -72.69997995066245)"
389804,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,CT,AZ94043,2004,HONDA,ACCORD,RED,19 SUMNER ST,04122021,0143,"(41.76988667619495, -72.69040454945454)"
389518,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CY,441TAN,2017,NISSAN,ROGUE,GRAY,FAIRFIELD AV & NEW BRITAIN AV,04042021,0101,"(41.741692032722234, -72.69337356021354)"
389745,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2003,HONDA,ACCORD,SILVER,515 ALBANY AV,04102021,0039,"(41.77765081269338, -72.68538203199093)"
389820,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AM11431,2017,CHEVROLET,CRUZE,WHITE,9 CARPENTER ST,04122021,1321,"(41.75435047017274, -72.71186672599887)"
389778,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2009,HONDA,ACCORD,WHITE,1725 MAIN ST,04112021,0003,"(41.77820028756463, -72.67659850087072)"
389390,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2009,HONDA,CIVIC,BLUE,SUMMIT ST & ZION ST,03312021,0839,"(41.75421467948356, -72.69324368040682)"
389788,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,CT,AY44899,2019,NISSAN,KICKS,WHITE,85 EVERGREEN AV,04112021,0634,"(41.763229676198506, -72.7092681983003)"
389249,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,C120867,2005,NISSAN,TITAN,RED,AIRPORT RD & LOCUST ST,03272021,0333,"(90.0, -72.75)"
389727,CROSS COUNTRY TOWING,"100 AIRPORT RD. HARTFORD, CT. 06114",860-296-2826,,,1999,CHEVROLET,SILVERADO,RED,231 LEDYARD ST,04092021,1923,"(41.74226476947566, -72.66996876141195)"
389328,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2005,INFINITI,G35,GRAY,68 CLARK ST,03292021,1938,"(41.78684819437227, -72.67722581512615)"
389435,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,1999,CHEVY,BLAZER,BLUE,114 EVERGREEN AV,04012021,1649,"(41.762576620065, -72.70838041699693)"
389846,,,860-246-7616,CT,BB89855,2010,NISSAN,ALTIMA,RED,24 JOHNSON TER,04132021,0553,"(41.795129280632715, -72.67723941537098)"
389505,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2008,CHEVROLET,MALIBU,BLACK,192 SEYMOUR ST,04032021,1902,"(41.757325901748175, -72.68031633579226)"
389284,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AH32045,1996,HONDA,CIVIC,BLACK,333 HOMESTEAD AV,03282021,1559,"(41.7799050119183, -72.70042663356209)"
389506,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2019,KIA,SPORTAGE,GRAY,100 MAGNOLIA ST,04032021,1945,"(41.77941479981964, -72.6871702335352)"
389406,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AV17951,2017,CHEVY,EQUINOX,SILVER,123 SOUTH MARSHALL ST,03312021,2059,"(41.76411580538022, -72.69900666488189)"
389962,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2004,CHEVY,TAHOE,GRAY,81 ROSLYN ST,04152021,2038,"(41.72871855579459, -72.71407292561965)"
389303,,,860-296-5382,,,2009,MAZDA,6,GRAY,37 WOODLAND DR,03292021,0335,"(41.77726890529884, -72.69943592351565)"
389548,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2003,HONDA,CIVIC,GRAY,56 MAPLE AV,04052021,1013,"(41.75438264472452, -72.67679205219927)"
389849,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2008,ACURA,TL,SILVER,4 MARSHALL ST,04132021,0913,"(41.768093618581794, -72.69830589737072)"
389508,,,860-296-5382,CT,AG67030,2016,NISSAN,ROGUE,WHITE,286 FARMINGTON AV,04032021,2004,"(41.76789328841282, -72.69831012632648)"
389689,,,860-246-7616,CT,DA4764,2005,HYUNDAI,ELANTRA,RED,690 ALBANY AV,04092021,0156,"(41.77897704976705, -72.68801269352139)"
389375,,,860-296-9663,CT,AW51903,2013,NISSAN,ALTIMA,SILVER,52 CAPEN ST,03312021,0117,"(41.78474963544081, -72.67697271243466)"
389938,,,860-296-5382,,,1998,LEXUS,GS300,BLACK,2495 MAIN ST,04152021,1035,"(41.788383935596705, -72.67290868718257)"
389494,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2006,NISSAN,ALTIMA,GRAY,133 MAGNOLIA ST,04032021,1229,"(41.780636907163704, -72.68737931411681)"
389321,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,1999,HONDA,ACCORD,BLACK,BROAD ST & CAPITOL AV,03292021,1528,"(41.76366281931273, -72.68666122366423)"
389277,,,860-246-7616,CT,AK74480,2012,INFINITI,G25,BLUE,16 JACKSON BLVD,03282021,0506,"(41.7959073729242, -72.68001361576275)"
389957,,,860-246-7616,CT,BB72965,2014,BMW,328I,GRAY,300 ASYLUM ST,04152021,1829,"(41.76758525331148, -72.6785700106631)"
389470,D & L TOWING,181 PANE RD. NEWINGTON CT. 06111,860-677-7771,ME,235877A,0000,,26'TRAILER,WHITE,330 NEW PARK AV,04022021,1438,"(41.74749564167842, -72.71232629898513)"
389460,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AX00048,1999,HONDA,CIVIC,GREEN,47 VINE ST,04022021,1143,"(41.78076382115184, -72.68874323210267)"
389595,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,889841,2008,HARLEY,FXCWC,BLUE,211 FARMINGTON AV,04062021,1555,"(41.767491605640004, -72.69482592017384)"
389713,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AU53082,2017,NISSAN,ROGUE,WHITE,697 WINDSOR ST,04092021,1358,"(41.7860716344044, -72.67031746984217)"
389641,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2006,HONDA,ACCORD,BLK,942 MAIN ST,04082021,0236,"(41.768047154929036, -72.67283288628727)"
389297,,,860-296-2826,CT,BA28686,2019,HONDA,ACCORD,GRAY,98 GARDEN ST,03282021,2338,"(41.77063232437217, -72.68550172976464)"
389607,,,860-216-5474,CT,AW13762,2002,TOYOTA,CAMRY,RED,550 FARMINGTON AV,04072021,0229,"(41.76649519635838, -72.7106217261739)"
389948,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AU26345,2005,MERCURY,MARINER,RED,9 WARRENTON AV,04152021,1308,"(41.762992850835914, -72.70741912464662)"
389422,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2007,TOYT,CAMRY,WHITE,54 WHITE ST,04012021,1255,"(41.73610518835365, -72.6885185127678)"
389603,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2011,NISSAN,MAXIMA,BROWN,COVENTRY ST & TOWER AV,04072021,0117,"(41.80082983814939, -72.69009829929904)"
389342,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AM74396,2008,DODGE,CHARGER,GRY,NEW BRITAIN AV & NEWFIELD AV,03302021,1055,"(41.73194644797889, -72.71268987042902)"
389244,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,IN,WILLMA,2015,BUICK,VERANO,WHITE,300 ASYLUM ST,03272021,0018,"(41.76758525331148, -72.6785700106631)"
389795,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,00PEGJ,1999,TOYOTA,COROLLA,WHITE,AIRPORT RD & LOCUST ST,04112021,2113,"(90.0, -72.75)"
389741,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,1998,SUZUKI,GSE,BLACK,469 BROAD ST,04092021,2321,"(41.76306089617329, -72.68689288647244)"
389402,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AX83973,2017,GMC ACADIA,DENALI,RED,583 PROSPECT AV,03312021,1514,"(41.7708704895524, -72.71648860111515)"
389350,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AZ90964,2014,BUICK,LACROSSE,GRY,GRANDVIEW TER & ROXBURY ST,03302021,1321,"(41.738618140264066, -72.69171525211645)"
389421,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AV61188,2008,INFINITI,G35,BLK,128 HIGH ST,04012021,1232,"(41.76968436724406, -72.67989762860462)"
389869,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2000,HONDA,ACCORD,GRY,605 ALBANY AV,04132021,1614,"(41.778077661758246, -72.68698217162084)"
389276,,,860-246-7616,CT,BA26226,2017,NISSAN,ROGUE,GRAY,117 BROOK ST,03282021,0502,"(41.779080508126086, -72.6833315536857)"
389469,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2000,HONDA,ACCORD,GRAY,40 VINE ST,04022021,1421,"(41.780442978891216, -72.68815973967278)"
389512,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,VA,PY133901,2019,VOLVO,CAB,,26 LENOX ST,04032021,2122,"(41.7815700543098, -72.69181251525973)"
389911,,,860-947-3062,,,2009,JEEP,COMMANDER,WHITE,18 SCHOOL ST,04142021,1324,"(41.74778838641458, -72.68434272924415)"
389489,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AZ79729,2014,INFINITI,QX60,RED,MAPLE AV & PAWTUCKET ST,04032021,0640,"(41.748960083977074, -72.67967887587649)"
389432,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,C178720,2003,HONDA,ACCORD,BLK,PARK ST & PUTNAM ST,04012021,1418,"(41.75814308226959, -72.69058488867628)"
389759,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,6AVLM6,2017,HONDA,ACCORD,BLACK,51 GRACE ST,04102021,1802,"(41.75564245017356, -72.70946556925215)"
389434,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AS96506,2016,HONDA,ACCORD,GRY,241 MAIN ST,04012021,1633,"(41.758637291736974, -72.67573140958187)"
389898,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,PA,KFL3967,2007,MAZDA,3 HATCH,SILVER,MAIN ST & WETHERSFIELD AV,04142021,0619,"(90.0, -72.75)"
389453,,,860-293-2442,CT,AY50380,2013,HONDA,ACCORD,BLUE,166 COLLINS ST,04022021,0503,"(41.77301969624251, -72.69027957677879)"
389808,,,860-296-2826,CT,BA60740,2012,HYUNDAI,ELANTRA,BLU,206 COLLINS ST,04122021,0242,"(41.77354696249694, -72.69175136083564)"
389649,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AU12648,2017,FORD,FIESTA,BLACK,MADISON ST & WASHINGTON ST,04082021,0832,"(41.754562307375956, -72.68273448198902)"
389937,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2002,NISSAN,SENTRA,TAN,1022 BURNSIDE AVE,04152021,0800,"(90.0, -72.75)"
389446,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2002,FORD,F250,BLUE,15 WAVERLY ST,04022021,0050,"(41.793975339197644, -72.68185785252017)"
389258,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2002,CADI,DEVILLE,SILVER,99 MEADOW ST,03272021,1419,"(41.743964179422925, -72.6683352055256)"
389810,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2008,INFINITI,G35,BLACK,182 PRESTON ST,04122021,0612,"(41.73907161463727, -72.68028073649634)"
389398,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2000,INFINITI,I30,TAN,35 PAWTUCKET ST,03312021,1232,"(41.74895051660448, -72.67893402372772)"
389824,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2018,HYUNDAI,ELANTRA,BLK,BUSHNELL ST & FRANKLIN AV,04122021,1553,"(41.740949207681766, -72.67599654014535)"
389298,,,860-296-2826,CT,AK51788,2007,HONDA,ACCORD,GRAY,128 STONINGTON ST,03292021,0210,"(41.7546393359518, -72.66889884451355)"
389590,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,0000,VOLVO,UNK,GRAY,302 EDGEWOOD ST,04062021,1336,"(41.78709435937003, -72.69002748873142)"
389899,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,426ZVM,2016,NISSAN,SENTRA,GRY,34 VERNON ST,04142021,0757,"(41.75158597041629, -72.68618892397464)"
389738,,,860-296-5382,CT,487MMJ,2010,DODGE,RAM,GRAY,300 ASYLUM ST,04092021,2143,"(41.76758525331148, -72.6785700106631)"
389596,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2007,NISSAN,MAXIMA,BLACK,100 SPRING ST,04062021,1630,"(41.771096810667096, -72.68347105189697)"
389720,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AT81555,2008,MAZDA,3,RED,104 VAN BLOCK AV,04092021,1646,"(41.75659227884173, -72.66669663386632)"
389726,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2003,CHEVROLET,SILVERADO,GREEN,1200 PARK ST,04092021,1911,"(41.759001844599695, -72.69908625018063)"
389894,,,860-296-8588,,,2004,CHEVROLET,MALIBU,,317 GARDEN ST,04142021,0355,"(41.77722332159549, -72.6860440948642)"
389717,,,860-296-9663,,,1999,FORD,CONTOUR,BLUE,278 MAPLE AV,04092021,1423,"(41.749971803655725, -72.6789806534975)"
389268,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,6AKEX8,2009,ACURA,TL,GREY,366 WETHERSFIELD AV,03272021,2216,"(41.74581700018839, -72.67294085294486)"
389377,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2010,INFINITI,G37,BLK,187 WESTLAND ST,03312021,0320,"(41.790939562943755, -72.68067014673282)"
389876,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AY78134,2020,KIA,FORTE,GRY,HILLSIDE AV & SHERBROOKE AV,04132021,1740,"(41.74127179135961, -72.69781818743154)"
389816,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2003,FORD,TAURUS,WHITE,195 SAYBROOKE ST,04122021,0956,"(41.74870264891536, -72.70342315913757)"
389929,,,860-296-1518,,,2009,INFINITY,Q37X,GRAY,204 COLLINS ST,04152021,0322,"(41.773202867235696, -72.69182176486633)"
389373,,,860-296-9663,CT,AY23749,2013,NISSAN,ALTIMA,TAN,131 FLATBUSH AV,03312021,0043,"(41.74404313900243, -72.69917416400618)"
389856,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2002,HONDA,ACCORD,GRAY,55 NORFOLK ST,04132021,1151,"(41.78623476898206, -72.7012003658913)"
389327,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2007,HONDA,ACCORD,SILVER,50 BURTON ST,03292021,1929,"(41.77807743918613, -72.6891765216261)"
389886,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,FL,56JXY,1990,LINC,,BLACK,CHESTNUT ST & WALNUT ST,04132021,2232,"(41.772559002151056, -72.68106423081116)"
389620,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AD65206,2008,SUBARU,TRIBECA,BLACK,53 BLISS ST,04072021,1335,"(41.74079550137377, -72.67478156597996)"
389669,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AY17715,2011,HONDA,ACCORD,RED,250 MAIN ST,04082021,1248,"(41.758989709297836, -72.6750237195169)"
389549,,,860-296-2826,,,2012,TOYOTA,RAV4,BLUE,885 ALBANY AV,04052021,1049,"(41.78001469135109, -72.69144214652545)"
389574,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2002,LINCOLN,CONTINENTA,BLACK,SISSON AV & WEST BLVD,04062021,0748,"(41.76168856481606, -72.7066796129199)"
389789,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AD47137,2006,NISSAN,ALTIMA,GRAY,350 ALBANY AV,04112021,1243,"(41.77708607846449, -72.6823804041319)"
389805,,,860-296-2826,CT,AY26573,2020,HONDA,CIVIC,GRAY,55 TRUMBULL ST,04122021,0149,"(41.76544374178968, -72.67653280963901)"
389866,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,2AMWN0,2004,HONDA,ACCORD,BLUE,101 VAN BLOCK AV,04132021,1357,"(41.7558422102729, -72.66792681588277)"
389763,,,860-246-7616,CT,245ZRV,0000,,,,2197 MAIN ST,04102021,1926,"(41.7846050277442, -72.67515615999372)"
389642,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,MA,1PAM26,2021,HYUND,SONOTA,GRY,942 MAIN ST,04082021,0237,"(41.768047154929036, -72.67283288628727)"
389399,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2005,HONDA,ACCORD,BLUE,50 WILLARD ST,03312021,1239,"(41.772306871322826, -72.69464375441596)"
389785,,,860-293-2442,CT,AU57489,2003,FORD,MUSTANG,BLK,370 GARDEN ST,04112021,0431,"(41.77911408020892, -72.68493731580436)"
389313,,,860-296-9663,CT,AT53901,2004,HONDA,CIVIC,BLUE,329 FRANKLIN AV,03292021,1225,"(41.741160785833884, -72.67634096545757)"
389891,,,860-296-8588,CT,AZ59745,2009,HONDA,CIVIC,GRAY,956 CAPITOL AV,04142021,0125,"(41.760674996395984, -72.708703854113)"
389445,,,860-296-9663,,,2003,HONDA,ACCORD,GRAY,862 ASYLUM AV,04022021,0009,"(41.77028555103199, -72.693109943854)"
389637,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2000,HONDA,ACCORD,GRY,170 BONNER ST,04072021,2221,"(41.748855015356, -72.70182771268317)"
389616,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2006,SATURN,VUE,BLK,75 RUSS ST,04072021,1233,"(41.761178578741344, -72.68532642457458)"
389945,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2003,INFINITI,FX35,GREY,13 TOWNLEY ST,04152021,1120,"(41.77195618494094, -72.69573979607041)"
389677,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AV87718,2011,NISSAN,ROGUE,WHITTE,454 BARBOUR ST,04082021,2033,"(41.79763397045971, -72.67582646834185)"
389567,,,860-296-9663,NY,JSA6539,2020,NISSAN,KICKS,BLACK,451 EDGEWOOD ST,04062021,0111,"(41.78801876137787, -72.68512008008206)"
389682,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2007,INFIN,G35,GRAY,335 CAPITOL AV,04082021,2247,"(41.76343990922105, -72.68714733541287)"
389538,,,860-236-2602,CT,8ABVD7,2001,NISSAN,XTERRA,BLK,643 BROAD ST,04052021,0210,"(41.760754403879886, -72.6869818628777)"
389579,,,860-947-3062,CT,975116,2005,NISSAN,SENTRA,TAN,1928 BROAD ST,04062021,0919,"(41.73976649380646, -72.68705076645945)"
389853,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AX50148,2006,HONDA,ACCORD,GRAY,152 COLLINS ST,04132021,1108,"(41.77292380511313, -72.6892714384581)"
